B0BYDPQ855,"""IceUnicorn zapatos de agua para hombre y mujer, zapatos descalzos para playa, natación, yoga, de secado rápido, ligeros, zapatos de fitness para interiores, negro clásico. 42 1/3 EU.""",,"‎ 28,9 x 10,3 x 6,1 cm",320.0
B0F9FBG97D,"""Zapatillas Diabéticas Hombre Mujer Extra Anchas Ligeras Sandalias Ortopédicas de Rehabilitación para Artritis y Edema, Zapatos Ajustables para Caminar, Negros, Talla 41 EU.""",,N/A,N/A
B0CX1C571L,"""SANDALIAS DE TREKKING PARA MUJER SAGUARO Sandalias Deportivas para Exterior Cómodas y Transpirables""",42.99,N/A,N/A
B0C7JVRZ8L,"""Zuecos Clásicos Crocs Glitter 38-39 EU Brillo Plateado""",35.74,N/A,N/A
B07B7JJYS4,"""Escarpines para Hombre y Mujer, Zapatos de Agua de Secado Rápido, Antideslizantes, Zapatillas para Deportes Acuáticos como Buceo, Natación, Surf y Yoga.""",21.32,N/A,N/A
B0CVTTB264,"""Zapatos de agua sin zapatos, para playa, natación, yoga, de secado rápido, ideales para actividades al aire libre.""",,N/A,N/A
B0DRHQCKYH,"""Zapatos deportivos para niños IceUnicorn, tipo barefoot, para correr en senderos al aire libre, ideales para la playa. Zapatillas de agua para niños y niñas, antideslizantes.""",41.39,N/A,N/A
B08V58NF36,"""IceUnicorn Zapatos de Agua para Niños Barefoot, Calcetines de Natación para Niñas, Antideslizantes, de Secado Rápido y Transpirables, Escarpines de Baño.""",26.24,N/A,N/A
B0DT43R2VN,"""Zapatos Barefoot IceUnicorn para mujeres, ligeros, suaves, de punta ancha, transpirables y minimalistas.""",39.99,N/A,N/A
B0DR4RWY8P,"""IceUnicorn Calzado Descalzo para Niños, Zapatos de Agua para Niños y Niñas, Pantuflas de Playa, Calzado Descalzo para Surf, Acuático y Transpirable""",39.99,N/A,N/A
B0DQNMZX63,"""Zapatos Barefoot IceUnicorn para Niños, Zapatos Minimalistas Acuáticos Amplios para Niños y Niñas, Zapatos para Correr en Senderos, Zapatos de Playa""",33.99,N/A,N/A
B0D9N4MFYF,"""Zapatos unisex minimalistas tipo barefoot amplios para exteriores, zapatillas para hombres y mujeres.""",17.98,N/A,N/A
B0CG32RGY4,"""Zapatos de caminar para mujeres Git-up con cierre, zapatos de enfermera de malla transpirable, zapatillas ligeras con cushion de aire de memory foam.""",39.99,N/A,N/A
B0DR8RKLSF,"""Sandalias Hsyooes para mujer y hombre, pantuflas para casa, zapatos diabéticos, zapatillas ortopédicas transpirables, cómodas y ajustables para empeine ancho, ideales para artritis y edema, zapatos acolchados, negros, talla 45 EU.""",,N/A,N/A
B0BRN7RPLN,"""Hsyooes Sandalias Mujer Hombre Zapatillas para estar en casa Zapatos Diabéticos Transpirables Zapatillas Ortopédicas para ensanchar Ajustables Cómodas Artritis Edema Zapatos hinchados Negro-A 43EU""",,"‎ 24,5 x 6,5 x 13 cm",560.0
B0BY8SQYVB,"""DADAWEN Sandalias de cuña para mujer, sandalias de plataforma con strass, sandalia de tacón compensado, moda cómoda para ocasiones de noche y bodas.""",25.54,N/A,N/A
B0D177WPTR,"""Zapatos Barefoot IceUnicorn para Mujeres y Hombres, Zapatillas de Trail Running y Walking de Punta Ancha para Pies Anchos, Entrenadores Minimalistas, Beige, 40 EU Ancho""",,N/A,N/A
B0FC66TG84,"""Zapatillas para mujer konhill Slip-On de malla - Transpirables y ligeras con suela cómoda para caminar, oficina y uso diario.""",44.99,N/A,N/A
B0D1XY37YP,"""DADAWEN - Zapatos de noche para mujer, sandalias de tacón bajo, punta abierta, sandalias, zapatillas de verano, 7 cm, sandalias para mujer, con adornos de pedrería.""",,‎ 25 x 16 x 8 cm,600.0
B0CP217QV3,"“Zapatos planos para mujer Cusolemore con tira en el tobillo, tacón bajo en cuña, calzado cómodo con punta afilada, elegantes zapatos para el trabajo, negocios y bodas.”",71.55,N/A,N/A
B0C495V294,"""HOBIBEAR Calzado Descalzo Unisex Minimalista para Hombres y Mujeres, Zapatillas Ligeras y Flexibles para Interior y Exterior.""",34.51,N/A,N/A
B08HN6F2KR,"""Sandalias Planas para Mujer Les Tropéziennes por M. Belarbi Coralia""",80.99,N/A,N/A
B0DBHKNHM8,"""Zapatos Barefoot HOBIBEAR para Mujeres y Hombres, Anchos, Minimalistas, para Senderismo y Running en Exterior""",39.99,N/A,N/A
B0CP214LMG,"""Cusolemore Zapatos planos para mujer con correa en el tobillo, tacón cuña bajo, zapatos cómodos de punta afilada, elegantes para trabajo, negocios y bodas.""",71.55,N/A,N/A
B07TMDPPVC,"""Zapatos planos Mary Jane para niñas Dream Pairs, bailarinas elegantes para fiestas de princesas modelo Angie-2""",32.99,N/A,N/A
B07ZLVF6B3,"""Zapatos de vestir transpirables Bruno Marc con cordones, zapatillas oxford clásicas formales tipo derby para hombres, casuales de verano.""",32.97,N/A,N/A
B0F1JQ1FJ3,"""Sandalias de caminata para mujer ONCAI, sandalias de senderismo con soporte para el arco para la fascitis plantar, sandalias deportivas antideslizantes con cordones ajustables, talla UE 36-43.""",49.99,N/A,N/A
B0DN1GD1FB,"""DREAM PAIRS Sandalias para Hombre Verano Trekking Deportivas de Playa Antideslizantes Zapatos de Senderismo con Punta Cerrada""",33.99,N/A,N/A
B0D1XK7B1R,"""ODCKOI Zapatillas deportivas para hombre, transpirables, ligeras, sin cordones, ideales para caminar y el ocio.""",43.95,N/A,N/A
B0DGX6T75F,"""Zapatillas sin cordones ODCKOI para hombres, calzado de deporte al aire libre, ligeras, transpirables, para ocio y carreras en carretera.""",39.0,N/A,N/A
B0D1XK89N3,"""ODCKOI Zapatillas deportivas para hombre, transpirables, ligeras, sin cordones, ideales para caminar y disfrutar del tiempo libre.""",43.95,N/A,N/A
B0D77MJ6PY,"""Zapatillas Merceditas de Lona Mary Jane para Mujer Feversole, suaves y transpirables, color camello, talla 39 EU.""",,"‎ 29,59 x 12,8 x 9,7 cm",431.0
B07KKD114F,"""DREAM PAIRS Sandalias Deportivas Planas de Punta Cerrada con Suela de Eva Ligera, Transpirables y de Tela de Secado Rápido para Playa""",42.99,N/A,N/A
B0C6QMFCLL,"""DREAM PAIRS sandalias para niñas verano zapatos de princesa para niños con lazo desmontable, tira baja en el tobillo, tacones altos estilo Mary Jane.""",25.99,N/A,N/A
B0CQTH5D1D,"""Chanclas anchas FitVille para mujeres con soporte para el arco, sandalias de ancho amplio para mujeres, chanclas de playa antideslizantes.""",,N/A,N/A
B0CQTGPPH6,"""Chanclas anchas FitVille para mujeres con soporte de arco, sandalias de ancho amplio para mujeres, chanclas de playa antideslizantes.""",,N/A,N/A
B078D7GNS7,"""Zapatos de vestir para hombre Bruno Marc, mocasines, zapatillas de conducción tipo penny, mocasines casuales y cómodos.""",33.99,N/A,N/A
B0BR3YWL93,"""Sandalias NORTIV 8 para hombres, calzado de verano al aire libre, deportivas para playa, zapatos antideslizantes, sandalias con punta abierta para senderismo.""",37.49,N/A,N/A
B0DHZK3RY5,"""HOBIBEAR Zapatos de Entrenamiento Descalzo Unisex, Zapatos Minimalistas para Correr y Entrenamiento Ligero""",39.99,N/A,N/A
B0DHZJQTFL,"""HOBIBEAR Zapatillas Unisex para Correr Descalzo Ligeras Transpirables de Diseño Minimalista, Adecuadas para Trail, Suaves y Antideslizantes, Zapatillas de Fitness""",39.99,N/A,N/A
B0DHZGFHVM,"""HOBIBEAR Zapatillas Unisex para Entrenamiento Minimalista, Calzado Barefoot para Entrenamiento Ligero y Correr""",39.99,N/A,N/A
B0DHZH554D,"""HOBIBEAR Zapatos de Entrenamiento descalzo unisex, zapatos minimalistas para correr y entrenamiento ligero.""",39.99,N/A,N/A
B0DHZGJ4RZ,"""HOBIBEAR Zapatos de Entrenamiento Descalzo Unisex, Zapatillas Minimalistas para Entrenamiento Ligero y Correr""",39.99,N/A,N/A
B0DJKH7VTV,"""Zapatillas Deportivas Ligeras para Hombres y Mujeres, Adecuadas para el Gimnasio y Escalada en Montañas, Transpirables y Antideslizantes.""",26.99,N/A,N/A
B08SW4T5FV,"""Zapatos de agua SAGUARO para niñas y niños, zapatos de agua antideslizantes, pantuflas transpirables, zapatos de playa, zapatos de piscina para natación, surf y actividades acuáticas, tallas 18-37 EU.""",14.44,N/A,N/A
B07RW5VRQ1,"""Sneakers Minimalistas SAGUARO para Hombre y Mujer, con Suelas de Cero Caída y Punta Amplia, Talla 35-48 EU""",39.99,N/A,N/A
B0BKKQQJBZ,"""SAGUARO Zapatillas Minimalistas para Correr en Terreno con Suelas de Cero Caída, Tallas 36-48""",34.39,N/A,N/A
B0CBTFH48Q,"""SAGUARO Zapatillas Minimalistas Barefoot Ligeras para Trail Running con Suelas de Zero Drop, Tallas de la 36 a la 48""",34.39,N/A,N/A
B084C3K7LQ,"""Sneakers Minimalistas SAGUARO para Hombre y Mujer con Suelas Zero Drop y Punta Ancha, Talla 35-48 EU""",35.99,N/A,N/A
B0DR6VLG5S,"""SAGUARO Zapatillas Minimalistas Barefoot para Hombre y Mujer con Suelas Zero Drop y Caja de Dedos Ancha, Tallas 35-48 EU""",45.99,N/A,N/A
B0C1J34MTJ,"""Botas de invierno IceUnicorn para hombre y mujer, botines de nieve, cálidos y descalzos.""",35.99,N/A,N/A
B0DR6VC52Q,"""SAGUARO Zapatillas Minimalistas de Correr en Sendero, Livianas y Sin Caída para Suelas Planas, Talla 36-48""",36.78,N/A,N/A
B084MC8QDC,"""SAGUARO Sandalias de Trekking para Hombre y Mujer, Cómodas, Transpirables, de Deporte, Sandalias para el Aire Libre""",34.39,N/A,N/A
B0C36S88MR,"""SAGUARO"" se traduce al español como ""saguaro"", que es un tipo de cactus que se encuentra principalmente en el suroeste de Estados Unidos y México. El término se utiliza comúnmente en su forma original.",,"‎ 29 x 14,5 x 11,5 cm",320.0
B0C36SJPJG,"""SAGUARO"" se traduce al español como ""saguaro"", ya que es el nombre común de una especie de cactus (Carnegiea gigantea) que es nativa del desierto de Sonora en América del Norte.  El término se utiliza tanto en inglés como en español.",,N/A,N/A
B0CJ6G4FPP,"""SAGUARO Zapatillas Unisex Barefoot DuckStride Luck Ⅰ - Ligeras, cómodas y minimalistas con amplia caja para los dedos, Tallas 36-46""",31.99,N/A,N/A
B0D53N6V9Z,"""SAGUARO Barefoot Zapatillas Minimalistas para Hombre y Mujer con Suelas Zero Drop y Caja de Dedos Ancha, Tallas 35-48 EU""",,N/A,N/A
B083FG4867,"""SAGUARO Zapatillas Barefoot de Trail Running Minimalistas, Zapatillas Deportivas para Exterior e Interior, Zapatos de Deportes Acuáticos, Unisex - Adulto""",34.7,N/A,N/A
B0CDWFTPLQ,"""SAGUARO Unisex Zapatos Minimalistas Barefoot con Punta Ancha, Cómodas Zapatillas Casual Talla 36-48""",,N/A,N/A
B0CDWKBBTY,"""SAGUARO Zapatos Unisex Minimalistas Barefoot con Punta Ancha Zapatillas Casual Cómodas Talla 36-48""",,N/A,N/A
B0D25LM235,"""SAGUARO Zapatillas Unisex Minimalistas Tipo Barefoot con Punta Ancha Calzado Casual cómodo Tallas 36-48""",,N/A,N/A
B084FRR5D7,"""SAGUARO Zapatos Barefoot para Mujeres y Hombres, Calzado Minimalista Transpirable para Correr en Senderos, Ideal para Fitness y Senderismo, Tallas 35-48""",39.99,N/A,N/A
B0D53N5Y98,"""SAGUARO Zapatillas Minimalistas para Hombre Zapatillas Minimalistas para Mujer Zapatillas con Dedos Zapatillas de Fitness al Aire Libre Zapatillas Antideslizantes para Correr en Senderos Zapatillas Minimalistas con Suela Cero Caída, Tallas 35-48 EU""",42.99,N/A,N/A
B0DQ4SX3J4,"""Zapatos de senderismo SAGUARO descalzos para hombre y mujer, transpirables, antideslizantes y minimalistas.""",39.09,N/A,N/A
B0F226R9GQ,"""SAGUARO Zapatillas Minimalistas para Hombre y Mujer con Suela Zero Drop y Amplia Caja para Dedos, Talla 35-48 EU""",45.99,N/A,N/A
B0DPH9NSQF,"""SAGUARO Zapatillas Minimalistas Barefoot para Hombre y Mujer - Ligeras, Antideslizantes y Transpirables - con Caja Tox Ancha y Suela Cero Drop""",36.77,N/A,N/A
B0DR6VDW3C,"""SAGUARO Zapatillas Minimalistas de Trail Running Ultraligera con Suelas Zero Drop, Tallas 36-48""",36.79,N/A,N/A
B0DR6VS6PB,"""Zapatillas de correr de trail minimalistas y ultraligeras SAGUARO sin tacón, tallas del 36 al 48.""",36.79,N/A,N/A
B0D1PGBLWQ,"""SAGUARO Zapatillas Descalzas para Hombre, Zapatos Minimalistas, Zapatillas de Trail Running para Mujer, Zapatos Descalzos Antideslizantes con Suela de Caída Cero, Tallas EU 36-48""",44.99,N/A,N/A
B0CJ6H35SQ,"""SAGUARO DuckStride Luck Zapatos Barefoot Unisex de Punto, Suaves, Cómodos, Minimalistas con Punta Ancha, Tallas 36-46""",29.99,N/A,N/A
B07ZLMSGMV,"""Zapatos de vestir con cordones Bruno Marc, zapatillas oxford transpirables clásicas para hombres, estilo formal derby para el verano y uso casual.""",32.97,N/A,N/A
B0DPZK8DYK,"""Crocs hombres inmotion pacer m""",37.5,N/A,N/A
B0CYLNCVGR,"""Zapatillas casuales para hombre y mujer, slip-ons, zapatos de caminar deportivos para correr, tenis, deportivas cómodas, manos libres y sin cordones, tallas 36-46.""",19.96,N/A,N/A
B0D3PX6K52,"""Zapatos Geweo Unisex Barefoot, para mujeres y hombres, zapatillas barefoot con punta ancha, ligeras, cómodas, con suela de cero centímetros de caída, zapatos para correr, zapatillas de fitness, del 4 al 13 UK.""",39.99,N/A,N/A
B0BTBSL2QF,"""SANDALIAS DEPORTIVAS DE VERANO DREAM PAIRS para niños y niñas, perfectas para actividades al aire libre, tanto para pequeños como para grandes.""",36.15,N/A,N/A
B0FBQW25FK,"""Zapatillas para hombre ODCKOI - Entrenadores de malla transpirable, ligeros y cómodos para el ocio.""",45.99,N/A,N/A
B0D56KW578,"""Zapatillas ODCKOI Slip On Zapatos sin Cordones para Hombre, Calzado Deportivo para el Aire Libre, Zapatillas para Correr, Zapatillas Transpirables y Ligeras, Zapatillas de Correr Urbanas sin Manos.""",45.99,N/A,N/A
B0BW47XY3C,"""Zapatos de Chef Anchos FitVille para Hombre, calzado de trabajo antideslizante para servicio de alimentos, impermeables y con soporte para el arco.""",,N/A,N/A
B0DPHBCMKM,"""Zapatos para correr descalzo SAGUARO, calzado minimalista para deportes al aire libre e interiores, zapatos para deportes acuáticos, unisex-adulto.""",37.13,N/A,N/A
B0DPH6PS19,"""SAGUARO Zapatillas Unisex para Trail Running Barefoot, Minimalistas, Cómodas y Livianas, Zapatos Descalzos""",45.99,N/A,N/A
B0DR6VS58Y,"""SAGUARO Zapatillas Minimalistas Barefoot Ligeras para Trail Running con Suelas Zero Drop, Tallas 36-48""",45.99,N/A,N/A
B07RLMSMW4,"""Zapatos descalzos para damas y caballeros, para entrenar, para caminatas en terrenos rocosos, para uso en casa y al aire libre, transpirables, con punta ancha y suela plana, negros (nero fumoso).""",42.99,N/A,N/A
B07T58KFS8,"""SAGUARO Zapatos Barefoot para Hombre, Zapatillas Minimalistas para Mujer, Calzado para Trail Running""",34.39,‎ 20 x 6 x 3 cm,N/A
B074FB28PN,"""Sueño""",27.01,"‎ 12,7 x 12,7 x 1,78 cm",N/A
B0DRF97DG7,"""Zapatos IceUnicorn Barefoot para niños y niñas, minimalistas, anchos, ligeros y deportivos, ideales para senderismo, transpirables y flexibles.""",39.99,N/A,N/A
B0C7WPG9F6,"""JOMIX Zapatillas para Hombre y Mujer de Malla sin Cordones, Zapatillas Deportivas Transpirables para Correr y Gimnasio""",34.95,N/A,N/A
B072NDNZCW,"""Zapatos de tacón bloque para mujer de Dream Pairs""",43.99,N/A,N/A
B0BLNG11TR,"""DREAM PAIRS Bilarinas Mujer Zapatos Cómodos Planos con Plantilla Acolchada Clásicos Suela Antideslizante""",35.99,N/A,N/A
B0CN9BST2L,"""SANDALIAS CON TACONES para mujeres de DREAM PAIRS.""",37.99,N/A,N/A
B0D6YKC9RP,"""Zapatillas MrToNo Slip On para hombres, calzado para correr, zapatillas ligeras y transpirables para correr al aire libre, deportivas para el ocio en la carretera.""",42.99,N/A,N/A
B0D5HHB459,"""Bailarinas Clásicas para Mujer Feversole, Suela Antideslizante, Lentejuelas Brillantes, Elegantes.""",33.99,N/A,N/A
B0CPSC157Q,"""DREAM PAIRS - Zapatos Planos para Mujer, con Punta Cuadrada y Tira en la Parte Posterior, para Vestir, Informales, de Oficina, Fiesta, de Tacón Bajo.""",25.49,N/A,N/A
B0F7GG8WWQ,"""Kelway Zapatos bailarina Mary Jane para mujer con plantillas de soporte para el arco, plegables, de punta redonda, confeccionados con tejido reciclado, ligeros y cómodos.""",,N/A,N/A
B0F7GB7KM5,"""Zapatos bailarinas Mary Jane Kelway para mujer, con plantillas de apoyo para el arco, plegables, de punta redonda, fabricados en tejido reciclado, ligeros y cómodos.""",,"‎ 28,5 x 12,5 x 10 cm",0.42
B0F7G9MF7D,"""Kelway Zapatos bailarinas Mary Jane para mujer con plantillas de soporte para el arco, plegables, con punta redonda, de tejido reciclado, ligeros y cómodos.""",,"‎ 28,5 x 12,5 x 10 cm",0.42
B0F7GBMLZ4,"""Kelway Zapatos bailarinas Mary Jane para mujer con plantillas de soporte para el arco, plegables, punta redonda, fabricados con tejido reciclado, ligeros y cómodos.""",,"‎ 28,5 x 12,5 x 10 cm",0.42
B0CZRQC3QC,"""SHULOOK Zapatos de verano transpirables para hombre, zapatos ligeros con cordones, zapatos de verano, zapatos informales, zapatillas de punto.""",42.68,N/A,N/A
B0CQCF1BM7,"""Zuecos para mujeres y hombres, chanclas de playa, sandalias, zapatillas para piscina de verano, zapatos de jardín transpirables, zuecos antideslizantes de malla, zapatillas casuales.""",36.99,N/A,N/A
B094HSHHQH,"""Zuecos para mujeres y hombres, chanclas de playa, sandalias para la piscina, zapatos de verano transpirables, zapatos de jardín no deslizantes, zuecos de malla cómodos.""",27.06,N/A,N/A
B0DRGC9K28,"""Zapatos IceUnicorn Barefoot para niños y niñas, minimalistas, anchos, ligeros y deportivos, transpirables, flexibles, ideales para senderismo.""",39.99,N/A,N/A
B0CRYMHNTH,"""Zapatos planos de ballet para mujer Puxowe, de punta redonda, de punto, tipo slip-on, ideales para caminar y vestido.""",44.99,N/A,N/A
B0BTD69DN5,"""Zapatillas de animadora blancas para chicas, zapatillas de baile para mujeres, zapatos de yoga, fitness y entrenamiento de gimnasia.""",38.49,N/A,N/A
B0DQNMNPVW,"""Zapatos Barefoot IceUnicorn para niños, zapatos anchos barefoot para niños y niñas, calzado minimalista para correr en senderos, playa y agua.""",41.39,N/A,N/A
B0BRXMBSF2,"""Vestido de Niña Ballerina Feversole Patent - Zapatos Cómodos para Ceremonias - Bailarinas Planas""",30.99,N/A,N/A
B0CN6NWJVV,"""Zapatos de natación para hombres y mujeres, zapatos de playa, zapatos de agua, zapatos de natación, zapatos de verano, zapatos de surf sin calcetines.""",33.99,N/A,N/A
B0C498GY2D,"""HOBIBEAR Calzado Descalzo Minimalista Unisex para Hombres y Mujeres, Zapatillas Ligeras y Flexibles para Interior y Exterior""",34.51,N/A,N/A
B0F7GBY5ZJ,"""Kelway Zapatos bailarinas Mary Jane para mujer con plantillas de soporte para el arco, plegables, punta redonda, fabricadas con tejido reciclado, ligeras y cómodas.""",,N/A,N/A
B0CN6N291Q,"""Zapatos de baño WateLves, zapatos de playa para hombres, zapatos de agua para mujeres, zapatos de natación, zapatos acuáticos, zapatos de surf, zapatos descalzos.""",35.99,N/A,N/A
B08SR724WX,"""SAGUARO - Calzado unisex minimalista de suela natural, zapatillas para trail running, transpirable, de secado rápido, zapatos para baño.""",42.99,N/A,N/A
B0F3X5JZ8V,"""SAGUARO Zapatos de Agua Antideslizantes para Niños y Niñas, Escarpines de Secado Rápido 24-36 EU""",36.54,N/A,N/A
B0CQ1YRBJJ,"""Zapatos de senderismo SAGUARO para hombres y mujeres, transpirable, antideslizante, minimalistas""",36.53,N/A,N/A
B0CW655PTQ,"""Zapatos deportivos Saguaro Trail para niños y niñas, transpirables y antideslizantes.""",42.99,N/A,N/A
B08TSSJWXV,"""SAGUARO Zapatos Minimalistas de Trail Running para Niños, Calzado Deportivo Transpirable para Interiores y Exteriores""",42.99,N/A,N/A
B0DHZ1ZBKC,"""Botas de fútbol para hombres, botas altas con tachuelas, zapatos de fútbol profesionales, botines de fútbol para jóvenes, calzado de atletismo, zapatos de entrenamiento, calzado deportivo, competición, negro 1, talla 43 EU.""",,N/A,N/A
B0DRJCGXLB,"""Lvptsh Zapatos de Fútbol para Hombre Botas de Fútbol con Clavos para Uso al Aire Libre Niños Calzado de Fútbol Multitacos Liviano""",,N/A,N/A
B0DHZ1H2H3,DESCONOCIDO,N/A,N/A,N/A
B0DHZ1WKXY,DESCONOCIDO,N/A,N/A,N/A
B0DY3S1GNN,DESCONOCIDO,N/A,N/A,N/A
B0DRG3YB98,"""Botas de fútbol para hombre, tipo alta con clavos, zapatos de fútbol profesionales para jóvenes, botas de fútbol, zapatos de atletismo, zapatos de entrenamiento, calzado deportivo para exterior.""",,N/A,N/A
B089KM3TXH,"""Botas de fútbol JABASIC Kids para terreno firme, para niños y niñas, calzado deportivo de soccer""",38.99,N/A,N/A
B07PYZHLWJ,"""Sandalias planas de verano con dedos al aire y tiras en el tobillo para mujer amropi""",36.74,N/A,N/A
B0DP8MKG58,"""Sandalias para mujer Ortho+rest con soporte para el arco, sandalias ortopédicas cómodas""",46.99,N/A,N/A
B0F9PMQF8H,"""JABASIC Botas de fútbol para niños y niñas con espinilleras y calcetas de fútbol""",39.99,N/A,N/A
B0DNJS9617,"""JABASIC botas de fútbol para niños en terreno firme, zapatos de fútbol para niños y niñas""",34.99,N/A,N/A
B0DQD4RSG2,"""Zapatillas diabéticas para hombres y mujeres, artritis, edema, sandalias con cierre ajustable, zapatos casuales extra anchos, cómodos, zapatos de ciervo para personas mayores.""",39.99,N/A,N/A
B0CQP756SJ,"""FitVille Sandalias para Diabéticos para Hombre, Zapatos Ortopédicos de Ancho, con Cierre de Hebilla, Sandalias de Rehabilitación con Abertura para Pies Hinchados.""",65.99,N/A,N/A
B08VFFMVK6,"""SAGUARO Zapatillas de Agua para Niñas Anti-deslizantes Calzado de Secado Rápido 24-36 EU""",33.99,N/A,N/A
B0DKN7GJCH,"""Bailarinas para mujer DREAM PAIRS, cómodas, casuales y ligeras.""",30.59,N/A,N/A
B0FJ8G752B,"""Correa para perro YFbrite impermeable con iluminación y 15 modos de parpadeo - Correa LED súper brillante para perros pequeños, medianos y grandes - Correasa recargable tipo C con luz (S(120""",33.82,N/A,N/A
B0FPF3PFZF,"""Lámpara de Uñas Media Luna: Lámpara Media Luna de 34"" con Soporte – 3 Modos de Color y 10 Niveles de Brillo Ajustables para Manicura (Negra)""",54.05,N/A,N/A
B0CSFVX4M6,"""FALARY Paquete de 3 Camisetas de Tirantes para Hombre Camiseta Interior 100% Algodón Blanco, Negro, Azul Marino, Oliva Tallas S-5XL""",19.99,N/A,N/A
B0C6XFFMC7,"""WILLIT Pantalones capri para mujer, pantalones de yoga, pierna ancha, para negocios, casuales, capris, pantalones de trabajo, elásticos, de cintura alta, 21""""""",,‎ 20 x 10 x 5 cm,480.0
B0C1SLHN9R,"""Dokotoo Blusa para mujer, cuello en V, muselina, túnica, camiseta de verano, manga corta, holgada, tallas S-XXL, A negro., L""",,"‎ 32 x 26 x 3,6 cm",260.0
B09TKMRDWD,"""LiKing Pack de 3 Camisas Polo para Hombre, Camisas Polo Cómodas y de Ocio, de Manga Corta, Ropa Deportiva para Hombre, Camisa Polo de Golf de Manga Corta, T-Shirt de Ocio Deportivo.""",35.99,N/A,N/A
B095JWMVSS,"""Niksa 1 paquete o 3 paquetes de camisetas de compresión para hombres, de manga corta, diseño de malla, secado rápido, capa base para gimnasio, deportes, fitness y ciclismo.""",30.99,N/A,N/A
B09P8BVYSS,"""Falda deportiva Soneven para mujer, falda corta de pádel, skorts de tenis para mujer, faldas de golf de verano con pantalones cortos interiores, con bolsillos y falda corta con cordón ajustable.""",19.99,N/A,N/A
B0B3LDNS4T,"""mallas de equitación beroy para dama y niña con refuerzo de silicona completo y bolsillo para el teléfono, flexibles y con terminación elástica en las piernas para el deporte ecuestre.""",,N/A,N/A
B0C9C9W2S6,"""Pantalgas de montar para niñas Beroy de silicona, con corte completo, con cinturilla y bolsillo para el teléfono móvil.""",37.51,N/A,N/A
B0DDSHN2H3,"""Leggings de yoga Persit Cozyluxe para mujer, de alta calidad, pantalones deportivos de cintura alta, opacos, pantalones de yoga para mujer, 64 cm/71 cm.""",27.53,N/A,N/A
B0DCVLC5NR,"""Pantalones de chándal Persit para mujer, suaves y cómodos pantalones de yoga con bolsillos laterales.""",27.53,N/A,N/A
B0DZD96QPL,"""Boxers de lana merino para hombre DANISH ENDURANCE, transpirables, paquete de 1, con o sin bolsillo""",50.95,N/A,N/A
B0DZDBBWJ2,"""Boxers de lana merino para hombre DANISH ENDURANCE, transpirables, paquete de 1, con o sin bolsillo.""",32.95,N/A,N/A
B0F7XQDR4N,"""Pantalones de pijama para hombre, pack de 3, de longitud media, con bolsillos laterales y cintura elástica.""",32.99,N/A,N/A
B0F4DGW28F,"""GORGLITTER Pantalones cortos de verano para mujer, de cintura alta, modernos, con detalle cruzado, muy cortos, pantalones de entrenamiento, para salir de noche, festival""",32.39,N/A,N/A
B0BZY717JQ,"""Yvette - Sujetador deportivo para mujer con soporte fuerte, en talla grande, con diseño cruzado en la espalda, acolchado, ideal para correr, fitness y yoga.""",27.99,N/A,N/A
B07FZZD564,"""Yvette Sujetador Deportivo con Fuerte Soporte para Pechos Grandes, de Espalda Racer, Corpiño Acolchado e Inalámbrico para Fitness, Jogging y Yoga.""",27.99,‎ 15 x 10 x 5 cm,N/A
B09S8K2RPK,"""Leggings deportivos para mujer Yvette impresos con bolsillos, de talle alto y opacos.""",33.99,N/A,N/A
B09D7GRMJS,"""Deyllo - Sujetador minimizador de tallas grandes para mujeres, sin aros, sin relleno.""",32.23,N/A,N/A
B09D6ZCVLX,"""Deyllo - Sujetador Reductor de Tamaño Grande para Mujer, sin Aros, sin Relleno""",30.99,"‎ 5,08 x 5,08 x 5,08 cm",199.58
B0DFGYXJ66,"""Deyllo Sujetador de encaje sexy con aros para mujer, talla grande, sin forro, sujetador transparente sin acolchado, para senos grandes.""",37.63,N/A,N/A
B0F1YL3BWC,"""Deyllo Sujetador de encaje sexy con aros para mujer, talla grande, sin forro, sujetador transparente sin acolchado, para busto grande.""",37.63,N/A,N/A
B0FJM2F1GQ,"""Top deportivo acolchado de bajo impacto para mujeres wirarpa para yoga y gimnasio, con un diseño cómodo de tirantes en la espalda y tirantes tipo spaghetti.""",46.15,N/A,N/A
B0CLV36SH4,""" sujetador sin aros para mujer con cierre en la espalda para copas grandes B-F - sujetador de talla grande para mayor comodidad - sujetador reductora - sujetador con tirantes anchos (Cielo)""",32.56,N/A,N/A
B0CLV31LJ6,"""Sujetador sin aros para mujeres con cierre en la parte posterior para copas grandes B-F - Sujetador cómodo de tallas grandes - Sujetador minimizador - Sujetador de tirantes anchos (Cielo)""",32.56,N/A,N/A
B0CLV3XTTZ,"""Sujetador sin aros para mujer, con cierre trasero para copas grandes B-F – Sujetador confort en tallas grandes – Sujetador reductor – Sujetador de tirantes anchos (Sky)""",32.56,N/A,N/A
B0CLV184DC,""" sujetador sin aros para mujeres con cierre trasero para copas grandes B-F - sujetador de tallas grandes para alivio - sujetador minimizador - sujetador ancho con tirantes (Cielo)""",32.56,N/A,N/A
B0CLV23PWF,""" sujetador sin aros para mujeres con cierre en la parte posterior para copas grandes B-F - sujetador de alivio en tallas grandes - sujetador minimizador - sujetador de tirantes anchos (Cielo)""",32.56,N/A,N/A
